,incident_month,incident_week,incident_weekday,weekend,part_of_the_day,incident_district,incident_division,precip,visibility,heatindex,season,male_population,female_population,total_population,gender_ration,average_household_size,density_per_kmsq,literacy_rate,religious_institution,playground,park,police_station,school,college,crime
4278,5.0,18,friday,1,evening,moulvibazar,sylhet,14.6,9,34,hot,175832,184363,360195,95,5.41,660.0,51.9,884,7,0,2,36,4,assault
4279,9.0,39,tuesday,0,noon,moulvibazar,sylhet,2.7,9,29,rainy,175832,184363,360195,95,5.41,660.0,51.9,884,7,0,2,36,4,assault
4280,3.0,10,sunday,0,morning,moulvibazar,sylhet,0.0,10,24,hot,175832,184363,360195,95,5.41,660.0,51.9,884,7,0,2,36,4,assault
4281,9.0,36,wednesday,0,noon,moulvibazar,sylhet,18.3,8,36,rainy,175832,184363,360195,95,5.41,660.0,51.9,884,7,0,2,36,4,assault
4282,8.0,32,wednesday,0,noon,kushtia,khulna,12.3,9,36,rainy,169768,171482,341250,99,4.16,1272.0,45.3,645,13,2,5,52,9,assault
4283,10.0,40,thursday,0,night,kushtia,khulna,0.0,10,38,rainy,169768,171482,341250,99,4.16,1272.0,45.3,645,13,2,5,52,9,assault
4284,3.0,12,tuesday,0,evening,habiganj,SyLHET,4.7,10,26,hot,70714,78095,148811,91,5.36,757.0,33.7,135,18,0,3,9,1,assault
4285,11.0,48,friday,1,noon,lalmonirhat,rangpur,0.0,10,25,winter,166584,166582,333166,100,4.19,1263.0,47.4,1027,4,2,2,25,11,assault
4286,4.0,15,friday,1,morning,lalmonirhat,rangpur,1.0,10,31,hot,166584,166582,333166,100,4.19,1263.0,47.4,1027,4,2,2,25,11,assault
4287,6.0,26,wednesday,0,afternoon,lalmonirhat,RANGPUR,22.1,8,37,rainy,166584,166582,333166,100,4.19,1263.0,47.4,1027,4,2,2,25,11,assault
4288,10.0,40,friday,1,morning,lalmonirhat,rangpur,0.9,10,31,rainy,166584,166582,333166,100,4.19,1263.0,47.4,1027,4,2,2,25,11,assault
4289,6.0,25,monday,0,morning,lalmonirhat,rangpur,16.6,9,37,rainy,166584,166582,333166,100,4.19,1263.0,47.4,1027,4,2,2,25,11,assault
4290,2.0,5,monday,0,evening,lalmonirhat,rangpur,0.0,10,21,winter,166584,166582,333166,100,4.19,5.528110707069899e-29,47.4,1027,4,2,2,25,11,assault
4291,3.0,13,monday,0,night,lalmonirhat,rangpur,0.0,10,30,hot,166584,166582,333166,100,4.19,1263.0,47.4,1027,4,2,2,25,11,assault
4292,1.0,4,friday,1,night,habiganj,sylhet,0.0,10,25,winter,155882,163134,319016,96,5.12,1084.0,39.8,560,1,0,3,21,3,assault
4293,10.0,40,thursday,0,night,habiganj,sylhet,0.5,10,37,rainy,155882,163134,319016,96,5.12,1084.0,39.8,560,1,0,3,21,3,assault
4294,10.0,40,saturday,1,morning,habiganj,sylhet,6.8,9,32,rainy,155882,163134,319016,96,5.12,1084.0,39.8,560,1,0,3,21,3,assault
4295,4.0,15,tuesday,0,morning,habiganj,sylhet,25.1,7,31,hot,155882,163134,319016,96,5.12,1084.0,39.8,560,1,0,3,21,3,assault
4296,2.0,6,wednesday,0,night,habiganj,sylhet,0.0,10,24,winter,155882,163134,319016,96,5.12,1084.0,39.8,560,1,0,3,21,3,assault
4297,11.0,46,saturday,1,night,faridpur,dhaka,0.0,10,33,winter,101719,102773,204492,99,4.45,886.0,52.5,825,50,1,1,36,3,assault
4298,11.0,46,saturday,1,night,faridpur,dhaka,0.0,10,33,winter,101719,102773,204492,99,4.45,886.0,52.5,825,50,1,1,36,3,assault
4299,,38,sunday,0,morning,jashore,khulna,10.1,9,35,rainy,206842,210579,417421,98,4.1,940.0,53.7,1329,125,0,5,116,14,assault
4300,10.0,40,saturday,1,morning,pirojpur,barisal,6.0,8,33,rainy,128845,133996,262841,96,4.3,764.0,61.7,818,16,0,2,47,6,assault
4301,6.0,22,sunday,0,morning,pirojpur,barisal,4.9,10,37,rainy,128845,133996,262841,96,4.3,764.0,61.7,818,16,0,2,47,6,assault
4302,7.0,27,saturday,1,night,barisal,barisal,19.6,9,38,rainy,146926,154120,301046,95,4.61,719.0,48.6,414,145,0,2,36,5,assault
4303,3.0,11,friday,1,evening,jamalpur,mymensingh,0.0,10,29,hot,154110,159072,313182,97,3.93,1212.0,35.7,702,45,0,1,37,7,assault
4304,5.0,22,tuesday,0,night,kushtia,khulna,0.2,10,41,hot,172387,170680,343067,101,3.98,1082.0,41.9,448,52,1,8,55,11,assault
4305,7.0,31,wednesday,0,night,kushtia,khulna,75.4,6,36,rainy,172387,170680,343067,101,3.98,1082.0,41.9,448,52,1,8,55,11,assault
4306,5.0,18,wednesday,0,night,rangpur,rangpur,8.7,9,32,hot,252790,255343,508133,99,3.75,985.0,46.0,1192,0,0,2,102,11,assault
4307,5.0,18,thursday,0,morning,rangpur,rangpur,32.0,7,35,hot,252790,255343,508133,99,3.75,985.0,46.0,1192,0,0,2,102,11,assault
4308,3.0,11,friday,1,night,khagrachhari,CHATTOGRAM,0.1,9,26,hot,26355,24402,50757,108,4.41,202.0,44.4,101,16,0,10,13,1,assault
4309,1.0,2,saturday,1,night,coxsbazar,chattogram,0.0,10,21,winter,165693,155525,321218,107,5.5,887.0,30.8,472,6,0,3,20,4,assault
4310,6.0,27,monday,0,night,coxsbazar,chattogram,7.3,10,32,rainy,165693,155525,321218,107,5.5,887.0,30.8,472,6,0,3,20,4,assault
4311,9.0,39,friday,1,evening,bagerhat,khulna,0.7,10,35,rainy,154302,140274,294576,110,4.02,93.0,57.2,256,16,0,4,27,3,assault
4312,10.0,41,sunday,0,night,moulvibazar,sylhet,14.0,9,29,rainy,171678,170790,342468,101,5.41,995.0,54.9,898,18,2,2,24,1,assault
4313,5.0,22,monday,0,night,meherpur,khulna,0.0,10,41,hot,49071,50072,99143,98,4.01,889.0,50.5,150,24,0,3,16,2,assault
4314,1.0,2,tuesday,0,morning,mymensingh,MYMENSINGH,0.0,10,20,winter,206693,208780,415473,99,4.28,1320.0,43.5,871,16,0,2,43,3,assault
4315,4.0,17,saturday,1,morning,mymensingh,mymensingh,10.7,9,37,hot,206693,208780,415473,99,4.28,1320.0,43.5,871,16,0,2,43,3,assault
4316,5.0,18,sunday,0,morning,mymensingh,mymensingh,14.2,9,33,hot,206693,208780,415473,99,4.28,1320.0,43.5,871,16,0,2,43,3,assault
4317,,42,saturday,1,night,,barisal,13.8,9,30,rainy,82545,92230,174775,89,4.53,670.0,,607,192,0,3,37,6,assault
4318,,7,wednesday,0,noon,,mymensingh,0.0,10,27,winter,391707,384026,775733,102,4.51,2037.0,,1332,32,3,5,86,15,assault
4319,2.0,9,monday,0,night,mymensingh,Mymensingh,2.1,10,27,winter,391707,384026,775733,102,4.51,2037.0,51.7,1332,32,3,5,86,15,assault
4320,5.0,19,friday,1,morning,mymensingh,mymensingh,16.7,9,34,hot,391707,384026,775733,102,4.51,2037.0,51.7,1332,32,3,5,86,15,assault
4321,1.0,3,friday,1,afternoon,mymensingh,mYMENsinGh,0.0,10,24,winter,391707,384026,775733,102,4.51,2037.0,51.7,1332,32,3,5,86,15,assault
4322,9.0,37,sunday,0,morning,mymensingh,mymensingh,6.8,10,36,rainy,391707,384026,775733,102,4.51,2037.0,51.7,1332,32,3,5,86,15,assault
4323,12.0,48,saturday,1,morning,mymensingh,mymensingh,0.0,10,28,winter,391707,384026,775733,102,4.51,2037.0,51.7,1332,32,3,5,86,15,assault
4324,11.0,47,monday,0,evening,dinajpur,rangpur,0.0,10,29,winter,247792,236805,484597,105,4.19,1366.0,64.3,913,26,1,5,73,12,assault
4325,1.0,1,sunday,0,afternoon,jashore,  khulna ,0.0,10,24,winter,107568,109329,216897,98,4.3,704.0,52.8,716,94,0,5,38,8,assault
4326,,2,friday,1,afternoon,,rangpur,0.0,10,21,winter,366144,352060,718204,104,4.2,1998.0,,1228,130,2,1,106,11,assault
4327,,2,sunday,0,morning,manikganj,dhaka,0.0,10,23,winter,149407,160006,309413,93,4.28,1438.0,56.0,636,18,1,2,38,7,assault
4328,1.0,2,sunday,0,noon,natore,rajshahi,0.0,10,23,winter,222312,220110,442422,101,3.98,1103.0,55.6,2949,2,2,5,60,4,assault
4329,1.0,53,sunday,0,morning,mymensingh,mymensingh,0.0,10,24,winter,391707,384026,775733,102,4.51,2037.0,51.7,1332,32,3,5,86,15,assault
4330,7.0,28,tuesday,0,night,jashore,khulna,2.3,10,36,rainy,380314,362584,742898,105,4.3,1707.0,63.8,1643,109,4,11,102,16,assault
4331,7.0,28,monday,0,night,rangpur,rangpur,10.9,10,36,rainy,366144,352060,718204,104,4.2,1998.0,61.0,1228,130,2,1,106,11,assault
4332,7.0,28,wednesday,0,night,gaibandha,rangpur,3.2,10,36,rainy,214173,223095,437268,96,3.96,1349.0,47.5,1175,1,1,3,64,3,assault
4333,7.0,28,wednesday,0,morning,coxsbazar,chattogram,8.7,9,34,rainy,241637,217445,459082,111,5.3,2011.0,49.2,468,1,1,3,38,4,assault
4334,7.0,29,tuesday,0,afternoon,tangail,dhaka,2.1,8,36,rainy,260552,260552,521104,100,4.36,1559.0,53.1,1056,5,2,2,45,5,assault
4335,7.0,28,wednesday,0,morning,coxsbazar,chattogram,8.7,9,34,rainy,241637,217445,459082,111,5.3,2011.0,49.2,468,1,1,3,38,4,assault
4336,11.0,48,wednesday,0,morning,sylhet,sylhet,0.0,10,25,winter,176023,167942,343965,105,5.2,2747.0,61.3,508,25,5,4,34,23,assault
4337,11.0,47,thursday,0,evening,jashore,khulna,0.0,10,24,winter,170033,171295,341328,99,4.1,1015.0,49.8,407,31,0,2,33,8,assault
4338,4.0,15,saturday,1,night,kushtia,khulna,1.0,10,35,hot,259156,264443,523599,98,4.11,1580.0,53.9,522,11,2,13,54,16,assault
4339,9.0,36,tuesday,0,morning,dinajpur,rangpur,0.6,10,37,rainy,247792,236805,484597,105,4.19,1366.0,64.3,913,26,1,5,73,12,assault
4340,6.0,24,wednesday,0,noon,madaripur,dhaka,3.6,10,37,rainy,171136,174628,345764,98,4.63,1221.0,51.1,541,1,0,4,40,3,assault
4341,6.0,24,thursday,0,afternoon,rangpur,rangpur,6.4,9,36,rainy,191781,193718,385499,99,3.78,937.0,45.4,726,25,1,3,101,13,assault
4342,,26,wednesday,0,night,,dhaka,0.0,10,39,rainy,248219,235089,483308,106,4.09,1539.0,,566,40,4,3,43,5,assault
4343,10.0,40,wednesday,0,morning,rangpur,rangpur,0.0,10,33,rainy,366144,352060,718204,104,4.2,72741028.02393053,61.0,1228,130,2,1,106,11,assault
4344,11.0,45,sunday,0,morning,faridpur,dhaka,0.0,10,32,winter,235762,233648,469410,101,4.45,1137.0,55.8,856,108,1,3,74,8,assault
4345,7.0,29,tuesday,0,night,chuadanga,khulna,3.5,8,37,rainy,156968,156967,313935,100,4.0,1052.0,47.6,410,3,2,6,25,3,assault
4346,7.0,30,monday,0,morning,kushtia,khulna,6.4,8,35,rainy,259156,264443,523599,98,4.11,1580.0,53.9,522,11,2,13,54,16,assault
4347,7.0,30,sunday,0,morning,rangpur,rangpur,11.7,9,38,rainy,366144,352060,718204,104,4.2,1998.0,61.0,1228,130,2,1,106,11,assault
4348,9.0,37,friday,1,morning,gazipur,dhaka,11.4,9,36,rainy,976683,843691,1820374,116,3.99,3977.0,60.6,854,1,15,2,100,8,assault
4349,9.0,37,wednesday,0,night,gazipur,  dhaka ,0.8,10,35,rainy,976683,843691,1820374,116,3.99,3977.0,60.6,854,1,15,2,100,8,assault
4350,9.0,38,tuesday,0,afternoon,thakurgaon,rangpur,34.1,7,34,rainy,293551,287676,581227,102,4.33,887.0,53.3,1502,91,2,2,154,12,assault
4351,9.0,39,monday,0,night,thakurgaon,rangpur,0.8,8,31,rainy,293551,287676,581227,102,4.33,887.0,53.3,1502,91,2,2,154,12,assault
4352,10.0,39,sunday,0,night,kushtia,khulna,0.1,10,37,rainy,259156,264443,523599,98,4.11,1580.0,53.9,522,11,2,13,54,16,assault
4353,10.0,40,tuesday,0,morning,thakurgaon,rangpur,2.9,10,36,rainy,293551,287676,581227,102,4.33,887.0,53.3,1502,91,2,2,154,12,assault
4354,10.0,40,thursday,0,morning,thakurgaon,rangpur,3.4,10,36,rainy,293551,287676,581227,102,4.33,887.0,53.3,1502,91,2,2,154,12,assault
4355,10.0,40,thursday,0,morning,thakurgaon,rangpur,3.4,10,36,rainy,293551,287676,581227,102,4.33,887.0,53.3,1502,91,2,2,154,12,assault
4356,10.0,41,friday,1,night,thakurgaon,rangpur,0.8,8,30,rainy,293551,287676,581227,102,4.33,887.0,53.3,1502,91,2,2,154,12,assault
4357,10.0,43,monday,0,night,jhenaidah,khulna,0.0,10,30,rainy,227966,227966,455932,100,4.15,970.0,51.8,835,83,1,6,72,16,assault
4358,9.0,37,friday,1,morning,gazipur,dhaka,11.4,9,36,rainy,976683,843691,1820374,116,3.99,3977.0,60.6,854,1,15,2,100,8,assault
4359,4.0,15,tuesday,0,night,natore,rajshahi,0.0,10,38,hot,222312,220110,442422,101,3.98,1103.0,55.6,2949,2,2,5,60,4,assault
4360,9.0,36,friday,1,night,bandarban,chattogram,4.1,9,33,rainy,47687,40595,88282,117,4.44,176.0,49.3,206,26,6,4,5,0,assault
4361,9.0,35,saturday,1,night,pabna,rajshahi,9.9,9,37,rainy,296927,293987,590914,101,4.21,1345.0,51.4,1107,0,2,2,52,12,assault
4362,8.0,31,wednesday,0,night,sylhet,sylhet,1.2,10,40,rainy,176023,167942,343965,105,5.2,2747.0,61.3,508,25,5,4,34,23,assault
4363,8.0,32,monday,0,morning,kushtia,khulna,5.9,10,36,rainy,259156,264443,523599,98,4.11,1580.0,53.9,522,11,2,13,54,16,assault
4364,8.0,32,friday,1,night,magura,khulna,2.9,9,37,rainy,189099,191008,380107,99,4.4,947.0,52.4,1006,196,1,5,57,7,assault
4365,8.0,33,monday,0,night,barisal,barisal,0.5,9,38,rainy,97732,101007,198739,97,4.49,1625.0,69.3,605,42,3,1,44,10,assault
4366,,33,monday,0,morning,thakurgaon,rangpur,0.0,10,39,rainy,293551,287676,581227,102,4.33,887.0,53.3,1502,91,2,2,154,12,assault
4367,8.0,33,saturday,1,night,pirojpur,barisal,6.0,10,37,rainy,80704,82766,163470,98,4.25,980.0,70.3,716,39,1,1,35,2,assault
4368,8.0,33,wednesday,0,morning,thakurgaon,rangpur,0.7,10,38,rainy,293551,287676,581227,102,4.33,887.0,53.3,1502,91,2,2,154,12,assault
4369,8.0,34,monday,0,night,sylhet,sylhet,8.4,9,34,rainy,176023,167942,343965,105,5.2,2747.0,61.3,508,25,5,4,34,23,assault
4370,8.0,34,monday,0,morning,pirojpur,BARISAL,12.4,9,33,rainy,80704,82766,163470,98,4.25,980.0,70.3,716,39,1,1,35,2,assault
4371,8.0,34,friday,1,evening,dinajpur,rangpur,0.0,10,41,rainy,247792,236805,484597,105,4.19,1366.0,64.3,913,26,1,5,73,12,assault
4372,8.0,35,monday,0,night,gazipur,dhaka,0.1,10,37,rainy,976683,843691,1820374,116,3.99,3977.0,60.6,854,1,15,2,100,8,assault
4373,4.0,14,sunday,0,night,natore,rajshahi,0.0,10,38,hot,222312,220110,442422,101,3.98,1103.0,55.6,2949,2,2,5,60,4,assault
4374,8.0,35,monday,0,night,meherpur,khulna,15.1,9,35,rainy,148291,151316,299607,98,3.86,823.0,42.2,847,67,0,10,65,8,assault
4375,8.0,35,monday,0,morning,manikganj,dhaka,14.2,9,36,rainy,85216,86657,171873,98,4.19,863.0,53.3,481,22,0,2,20,2,assault
4376,12.0,49,wednesday,0,night,mymensingh,mymensingh,0.0,10,25,winter,223107,225360,448467,99,4.43,8.652523388914373e-49,42.3,962,10,1,1,73,10,assault
4377,7.0,26,sunday,0,morning,netrokona,MYMENSINGH,43.6,7,35,rainy,134896,137016,271912,98,4.68,723.0,36.6,796,7,0,3,24,3,assault
4378,7.0,28,saturday,1,night,barisal,barisal,7.5,9,37,rainy,97732,101007,198739,97,4.49,1625.0,69.3,605,42,3,1,44,10,assault
4379,7.0,29,sunday,0,afternoon,kushtia,khulna,30.8,8,34,rainy,259156,264443,523599,98,4.11,1580.0,53.9,522,11,2,13,54,16,assault
4380,7.0,31,monday,0,morning,sylhet,sYLhEt,3.1,10,35,rainy,176023,167942,343965,105,5.2,2747.0,61.3,508,25,5,4,34,23,assault
4381,8.0,31,saturday,1,night,netrokona,mymensingh,8.1,9,35,rainy,134896,137016,271912,98,4.68,723.0,36.6,796,7,0,3,24,3,assault
4382,8.0,32,wednesday,0,night,manikganj,dhaka,3.9,10,36,rainy,149407,160006,309413,93,4.28,1438.0,56.0,636,18,1,2,38,7,assault
4383,4.0,14,monday,0,morning,bogura,rajshahi,14.0,8,32,hot,288181,266833,555014,108,4.04,3143.0,65.7,1164,23,4,7,56,9,assault
4384,3.0,12,tuesday,0,night,sylhet,sylhet,0.0,10,29,hot,176023,167942,343965,105,5.2,2747.0,61.3,508,25,5,4,34,23,assault
4385,3.0,11,wednesday,0,morning,chapainawabganj,rajshahi,0.0,10,30,hot,254629,275963,530592,92,4.68,1174.0,46.3,1518,2,2,2,67,12,assault
4386,1.0,4,thursday,0,morning,sylhet,sylhet,0.0,10,21,winter,176023,167942,343965,105,5.2,2747.0,61.3,508,25,5,4,34,23,assault
4387,2.0,6,saturday,1,noon,sylhet,sylhet,0.0,10,23,winter,176023,167942,343965,105,5.2,2747.0,61.3,508,25,5,4,34,23,assault
4388,2.0,7,wednesday,0,afternoon,rangamati,chattogram,0.0,10,24,winter,66212,58516,124728,113,4.53,228.0,64.5,61,15,3,5,13,0,assault
4389,11.0,45,sunday,0,evening,sylhet,SYLHET,3.3,10,26,winter,176023,167942,343965,105,5.2,2747.0,61.3,508,25,5,4,34,23,assault
4390,2.0,6,wednesday,0,morning,sunamganj,sylhet,0.0,10,22,winter,78175,78206,156381,100,5.33,629.0,34.6,257,4,0,1,10,1,assault
4391,,11,tuesday,0,noon,,sylhet,0.7,10,26,hot,176023,167942,343965,105,5.2,2747.0,,508,25,5,4,34,23,assault
4392,3.0,11,tuesday,0,night,dinajpur,rangpur,0.0,10,28,hot,88984,87039,176023,102,4.05,770.0,52.6,459,40,0,1,31,4,assault
4393,10.0,43,wednesday,0,night,thakurgaon,rangpur,0.0,10,30,rainy,293551,287676,581227,102,4.33,887.0,53.3,1502,91,2,2,154,12,assault
4394,4.0,15,wednesday,0,evening,mymensingh,mymensingh,0.0,10,31,hot,223107,225360,448467,99,4.43,1125.0,42.3,962,10,1,1,73,10,assault
4395,8.0,31,thursday,0,night,barisal,barisal,6.7,9,40,rainy,97732,101007,198739,97,4.49,1625.0,69.3,605,42,3,1,44,10,assault
4396,8.0,31,thursday,0,night,barisal,BARISAL,6.7,9,40,rainy,97732,101007,198739,97,4.49,1625.0,69.3,605,42,3,1,44,10,assault
4397,7.0,29,monday,0,night,bogura,rajshahi,0.2,10,41,rainy,288181,266833,555014,108,4.04,3143.0,65.7,1164,23,4,7,56,9,assault
4398,8.0,32,monday,0,afternoon,sylhet,sylhet,15.1,9,34,rainy,176023,167942,343965,105,5.2,2747.0,61.3,508,25,5,4,34,23,assault
4399,8.0,32,monday,0,afternoon,sylhet,sylhet,15.1,9,34,rainy,176023,167942,343965,105,5.2,2747.0,61.3,508,25,5,4,34,23,assault
4400,8.0,32,tuesday,0,noon,coxsbazar,chattogram,3.6,9,33,rainy,241637,217445,459082,111,5.3,2011.0,49.2,468,1,1,3,38,4,assault
4401,8.0,33,tuesday,0,night,barisal,barisal,21.8,9,37,rainy,97732,101007,198739,97,4.49,1625.0,69.3,605,42,3,1,44,10,assault
4402,8.0,33,saturday,1,noon,sylhet,sylhet,1.1,10,37,rainy,176023,167942,343965,105,5.2,2747.0,61.3,508,25,5,4,34,23,assault
4403,8.0,34,tuesday,0,afternoon,kushtia,KHULNA,1.7,10,38,rainy,259156,264443,523599,98,4.11,1580.0,53.9,522,11,2,13,54,16,assault
4404,10.0,41,saturday,1,night,pabna,rajshahi,19.8,9,27,rainy,296927,293987,590914,101,4.21,1345.0,51.4,1107,0,2,2,52,12,assault
4405,10.0,43,friday,1,night,jashore,khulna,0.0,10,28,rainy,380314,362584,742898,105,4.3,1707.0,63.8,1643,109,4,11,102,16,assault
4406,,44,thursday,0,night,netrokona,mymensingh,0.0,10,29,winter,134896,137016,271912,98,4.68,723.0,36.6,796,7,0,3,24,3,assault
4407,11.0,46,sunday,0,night,rangpur,  rangpur ,0.0,10,24,winter,366144,352060,718204,104,4.2,1998.0,61.0,1228,130,2,1,106,11,assault
4408,5.0,22,wednesday,0,night,sylhet,sylHet,45.1,7,32,hot,176023,167942,343965,105,5.2,2747.0,61.3,508,25,5,4,34,23,assault
4409,6.0,24,sunday,0,morning,rangpur,rangpur,31.1,8,36,rainy,366144,352060,718204,104,4.2,1998.0,61.0,1228,130,2,1,106,11,assault
4410,12.0,49,friday,1,night,mymensingh,mymensingh,0.0,10,25,winter,159897,163160,323057,98,4.47,1167.0,43.6,759,10,1,1,37,2,assault
4411,12.0,50,monday,0,afternoon,manikganj,dhaka,0.0,10,27,winter,85216,86657,171873,98,4.19,863.0,53.3,481,22,0,2,20,2,assault
4412,,52,tuesday,0,afternoon,,khulna,0.0,10,23,winter,170033,171295,341328,99,4.1,1015.0,,407,31,0,2,33,8,assault
4413,1.0,4,saturday,1,night,lakshmipur,chattogram,0.0,10,23,winter,326088,358337,684425,91,4.71,1425.0,51.9,1494,1,1,5,74,8,assault
4414,2.0,5,tuesday,0,night,barisal,barisal,0.0,10,26,winter,97732,101007,198739,97,4.49,1625.0,69.3,605,42,3,1,44,10,assault
4415,2.0,6,thursday,0,noon,bogura,rajshahi,0.0,10,25,winter,288181,266833,555014,108,4.04,3143.0,65.7,1164,23,4,7,56,9,assault
4416,2.0,8,friday,1,evening,mymensingh,MYMENSINGH,0.0,10,27,winter,391707,384026,775733,102,4.51,2037.0,51.7,1332,32,3,5,86,15,assault
4417,10.0,43,thursday,0,morning,thakurgaon,rangpur,0.0,10,30,rainy,293551,287676,581227,102,4.33,887.0,53.3,1502,91,2,2,154,12,assault
4418,11.0,45,wednesday,0,night,rangpur,rangpur,0.8,10,26,winter,366144,352060,718204,104,4.2,1998.0,61.0,1228,130,2,1,106,11,assault
4419,9.0,39,wednesday,0,noon,rangpur,rangpur,18.4,7,31,rainy,366144,352060,718204,104,4.2,1998.0,61.0,1228,130,2,1,106,11,assault
4420,9.0,39,saturday,1,night,sirajganj,rajshahi,0.0,10,32,rainy,278959,276196,555155,101,4.38,1734.0,48.0,1121,16,2,5,61,14,assault
4421,10.0,40,thursday,0,morning,thakurgaon,  rangpur ,0.0,10,36,rainy,293551,287676,581227,102,4.33,887.0,53.3,1502,91,2,2,154,12,assault
4422,10.0,40,friday,1,night,sylhet,Sylhet,0.1,10,36,rainy,176023,167942,343965,105,5.2,2747.0,61.3,508,25,5,4,34,23,assault
4423,10.0,41,monday,0,night,kushtia,khulna,0.0,10,36,rainy,259156,264443,523599,98,4.11,1580.0,53.9,522,11,2,13,54,16,assault
4424,,41,thursday,0,night,pirojpur,Barisal,15.3,9,31,rainy,80704,82766,163470,98,4.25,980.0,70.3,716,39,1,1,35,2,assault
4425,10.0,41,sunday,0,morning,khagrachhari,chattogram,27.5,9,29,rainy,58325,53508,111833,109,4.49,375.0,57.1,182,17,0,3,21,0,assault
4426,10.0,42,monday,0,morning,pirojpur,barisal,9.0,9,31,rainy,80704,82766,163470,98,4.25,980.0,70.3,716,39,1,1,35,2,assault
4427,10.0,42,sunday,0,morning,kishoreganj,dhaka,0.2,10,31,rainy,205075,209113,414208,98,4.54,2138.0,48.9,483,22,0,3,34,3,assault
4428,10.0,42,sunday,0,morning,lalmonirhat,rangpur,1.0,10,30,rainy,166584,166582,333166,100,4.19,1263.0,47.4,1027,4,2,2,25,11,assault
4429,10.0,43,monday,0,night,magura,khulna,0.3,10,32,rainy,189099,191008,380107,99,4.4,947.0,52.4,1006,196,1,5,57,7,assault
4430,9.0,37,thursday,0,night,sylhet,SYLHET,4.4,10,38,rainy,176023,167942,343965,105,5.2,2747.0,61.3,508,25,5,4,34,23,assault
4431,8.0,35,sunday,0,night,munshiganj,dhaka,2.7,10,36,rainy,194508,188755,383263,103,4.62,1757.0,55.2,377,1,1,1,26,2,assault
4432,8.0,32,friday,1,night,noakhali,chattogram,0.8,10,36,rainy,253430,272504,525934,93,5.17,1565.0,51.7,565,73,0,2,43,6,assault
4433,8.0,33,monday,0,night,bogura,rajshahi,22.9,9,39,rainy,288181,266833,555014,108,4.04,80611057997.14973,65.7,1164,23,4,7,56,9,assault
4434,8.0,34,thursday,0,night,sylhet,Sylhet,62.1,6,31,rainy,176023,167942,343965,105,5.2,2747.0,61.3,508,25,5,4,34,23,assault
4435,8.0,34,thursday,0,night,sylhet,sylhet,62.1,6,31,rainy,176023,167942,343965,105,5.2,2747.0,61.3,508,25,5,4,34,23,assault
4436,8.0,35,sunday,0,night,sylhet,sylhet,31.8,6,30,rainy,176023,167942,343965,105,5.2,2747.0,61.3,508,25,5,4,34,23,assault
4437,8.0,35,sunday,0,night,sylhet,  sylhet ,31.8,6,30,rainy,176023,167942,343965,105,5.2,2747.0,61.3,508,25,5,4,34,23,assault
4438,8.0,36,monday,0,night,jhenaidah,khulna,27.5,7,36,rainy,227966,227966,455932,100,4.15,970.0,51.8,835,83,1,6,72,16,assault
4439,9.0,36,wednesday,0,night,pabna,rajshahi,2.9,9,36,rainy,296927,293987,590914,101,4.21,1345.0,51.4,1107,0,2,2,52,12,assault
4440,9.0,36,tuesday,0,afternoon,sirajganj,rajshahi,6.7,10,36,rainy,278959,276196,555155,101,4.38,1734.0,48.0,1121,16,2,5,61,14,assault
4441,,35,wednesday,0,,,sylhet,21.4,8,35,rainy,163576,165517,329093,99,5.26,1297.0,,374,5,1,2,17,3,assault
4442,9.0,37,monday,0,night,jashore,khulna,0.0,10,39,rainy,380314,362584,742898,105,4.3,1707.0,63.8,1643,109,4,11,102,16,assault
4443,,32,wednesday,0,night,gazipur,dhaka,0.4,10,36,rainy,976683,843691,1820374,116,3.99,3977.0,60.6,854,1,15,2,100,8,assault
4444,10.0,42,sunday,0,night,sylhet,sylhet,0.5,10,31,rainy,176023,167942,343965,105,5.2,2747.0,61.3,508,25,5,4,34,23,assault
4445,11.0,45,tuesday,0,night,gazipur,dhaka,2.7,10,29,winter,976683,843691,1820374,116,3.99,3977.0,60.6,854,1,15,2,100,8,assault
4446,2.0,6,sunday,0,morning,lalmonirhat,rangpur,0.0,10,23,winter,166584,166582,333166,100,4.19,1263.0,47.4,1027,4,2,2,25,11,assault
4447,2.0,7,sunday,0,noon,bogura,rajshahi,0.0,10,27,winter,288181,266833,555014,108,4.04,3143.0,65.7,1164,23,4,7,56,9,assault
4448,2.0,8,saturday,1,morning,naogaon,RAJSHAHI,0.0,10,24,winter,204580,200568,405148,102,3.97,1469.0,53.5,814,2,2,3,53,5,assault
4449,9.0,35,saturday,1,morning,rangpur,rangpur,10.1,9,37,rainy,366144,352060,718204,104,4.2,1998.0,61.0,1228,130,2,1,106,11,assault
4450,9.0,35,saturday,1,night,narayanganj,dhaka,3.8,10,36,rainy,690299,633301,1323600,109,4.2,13183.0,62.7,1365,3,0,7,62,6,assault
4451,9.0,36,wednesday,0,morning,dinajpur,rangpur,6.0,10,39,rainy,88984,87039,176023,102,4.05,770.0,52.6,459,40,0,1,31,4,assault
4452,9.0,37,saturday,1,night,satkhira,khulna,24.6,8,37,rainy,136089,138800,274889,98,4.22,824.0,51.8,564,60,0,2,36,7,assault
4453,,38,tuesday,0,morning,gazipur,dhaka,0.0,10,40,rainy,165864,176298,342162,94,4.25,958.0,56.3,1165,64,1,3,72,5,assault
